state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,Enrol_Total,Update_Total,Grand_Total,UER_Score,Adult_Entry_Rate,Catch_Up_Index,CV_Volatility,Region,R21_Child_Bio_Intensity,R22_Adult_Bio_Intensity,R23_Adult_Workload_Share,R24_Infant_Enrol_Share,System_Phase,Cluster_ID
Jammu and Kashmir,Samba,532.0,47.0,9.0,628.0,4492.0,6837.0,4388.0,588.0,16345.0,16933.0,27.750424448217316,0.015280135823429542,0.08818011257035648,1.1511448823839523,North,10.869634340222575,0.9766303138215001,0.5244197720427567,0.03141794129805705,Mature (Adult Maint.),0
Jammu and Kashmir,Shopian,845.0,212.0,21.0,1844.0,6363.0,9253.0,6276.0,1078.0,23736.0,24814.0,21.99814643188137,0.019462465245597776,0.25059101654846333,0.5469497736919542,North,5.015176151761517,0.9861722187303583,0.5093495607318449,0.0340533569759007,Mature (Adult Maint.),0
Jammu and Kashmir,Srinagar,2853.0,271.0,135.0,3495.0,36221.0,32592.0,40252.0,3259.0,112560.0,115819.0,34.52760736196319,0.04141104294478527,0.09495444989488437,0.9630109930605932,North,9.322654462242562,1.1112583512782288,0.6602802648960878,0.024633263972232537,Mature (Adult Maint.),0
Jammu and Kashmir,Udhampur,2448.0,349.0,11.0,1172.0,15681.0,22370.0,23116.0,2808.0,62339.0,65147.0,22.19259522961908,0.003915984336062656,0.14250714577378523,0.989831096847271,North,19.07075873827792,1.4740466777196786,0.595530108830798,0.03757655763120328,Mature (Adult Maint.),0
Jharkhand,Bokaro,3507.0,2278.0,17.0,4424.0,66249.0,45932.0,62500.0,5802.0,179105.0,184907.0,30.864208168188867,0.002929519214199552,0.6493728620296465,0.4115778063306001,East,10.380112994350283,0.9433962264150944,0.6962905676907851,0.018966291162584435,Mature (Adult Maint.),0
Jharkhand,Chatra,3448.0,2819.0,35.0,3989.0,43307.0,32491.0,35201.0,6302.0,114988.0,121290.0,18.24337617007774,0.005552911312073616,0.8173383589446216,1.1210302004712782,East,8.143107769423558,0.8128059480927311,0.6472751257317174,0.028427735180146754,Mature (Adult Maint.),0
Jharkhand,Deoghar,4518.0,3679.0,127.0,4022.0,56038.0,33194.0,34232.0,8324.0,127486.0,135810.0,15.313633633633634,0.015255255255255255,0.8141181677362248,1.0121727845426034,East,8.25105642555307,0.6108602937240136,0.6646785950960902,0.03326706428098078,Mature (Adult Maint.),0
Jharkhand,Dhanbad,6878.0,4061.0,92.0,5776.0,102021.0,52546.0,98523.0,11031.0,258866.0,269897.0,23.465010877447426,0.008339376359680928,0.5903474342200902,1.60535841099176,East,9.095724424441752,0.965703475720923,0.7430390111783384,0.025483795670200114,Mature (Adult Maint.),0
Jharkhand,Dumka,2743.0,2996.0,86.0,4019.0,55639.0,36526.0,39686.0,5825.0,135870.0,141695.0,23.32131822863028,0.014761414349467903,1.0918367346938775,0.800124055750609,East,9.086069651741294,0.7132638389647735,0.6727478033805003,0.019358481244927485,Mature (Adult Maint.),0
Jharkhand,East Singhbhum,6831.0,2655.0,152.0,4140.0,56520.0,59424.0,76682.0,9638.0,196766.0,206404.0,20.413528374312687,0.015769270671231454,0.3886124121779859,0.44802924746692896,East,14.350156966916204,1.3566992799136603,0.6453460204259608,0.03309528885099126,Mature (Adult Maint.),0
Jharkhand,Garhwa,4837.0,1602.0,15.0,3503.0,38886.0,41950.0,63092.0,6454.0,147431.0,153885.0,22.83981409759876,0.0023237800154918666,0.33112856552294334,0.9158398675584893,East,11.97203196347032,1.622444518733767,0.6626896708581084,0.031432563277772364,Mature (Adult Maint.),0
Jharkhand,Giridih,7695.0,6526.0,82.0,9740.0,115931.0,53614.0,56796.0,14303.0,236081.0,250384.0,16.50454418344519,0.005732662192393736,0.847972972972973,1.2867791033447535,East,5.503952366286829,0.48990787703136324,0.6898483928685539,0.03073279442775896,Mature (Adult Maint.),0
Jharkhand,Godda,3238.0,2135.0,17.0,3785.0,53892.0,44532.0,36402.0,5390.0,138611.0,144001.0,25.711556297532926,0.003153403821183454,0.6591540598950293,0.7477368791095079,East,11.76228209191759,0.675449501790585,0.6270373122408872,0.02248595495864612,Mature (Adult Maint.),0
Jharkhand,Gumla,4083.0,2524.0,94.0,3800.0,42953.0,33578.0,54300.0,6701.0,134631.0,141332.0,20.088182632050135,0.014025663980901224,0.6180215475024485,1.1606384045041995,East,8.83399105498553,1.2641430367369744,0.6881173407296295,0.028889423485127217,Mature (Adult Maint.),0
Jharkhand,Hazaribagh,4483.0,2256.0,31.0,6182.0,70189.0,39962.0,42704.0,6770.0,159037.0,165807.0,23.487963373209276,0.004578348840643923,0.5031222123104371,0.831576278692016,East,6.463205563642245,0.6084057558056704,0.6808699270838987,0.027037459214629057,Mature (Adult Maint.),0
Jharkhand,Jamtara,3160.0,1274.0,16.0,1682.0,31321.0,17787.0,21854.0,4450.0,72644.0,77094.0,16.320826780498763,0.003594697820714446,0.4030370136032901,0.67154148561753,East,10.568627450980392,0.6977204520784114,0.6897423924040781,0.040988922613951796,Mature (Adult Maint.),0
Jharkhand,Khunti,1426.0,1173.0,45.0,1410.0,20011.0,15296.0,27659.0,2644.0,64376.0,67020.0,24.33875236294896,0.017013232514177693,0.8220042046250876,1.8258630621772811,East,10.84053862508859,1.382120727563462,0.7112802148612355,0.02127723067740973,Mature (Adult Maint.),0
Jharkhand,Kodarma,2280.0,1240.0,12.0,1893.0,25295.0,19200.0,23841.0,3532.0,70229.0,73761.0,19.878007359184828,0.003396546844041891,0.5436212187637002,0.9249799874780927,East,10.13727560718057,0.9424810246679317,0.6661514892693972,0.030910643836173587,Mature (Adult Maint.),0
Jharkhand,Latehar,1675.0,923.0,11.0,3017.0,35628.0,22149.0,21314.0,2609.0,82108.0,84717.0,31.459003831417625,0.00421455938697318,0.5507159904534606,0.9338928093146392,East,7.3389662027833005,0.5982205506750119,0.672143725580462,0.019771710518549996,Mature (Adult Maint.),0
Jharkhand,Lohardaga,1984.0,919.0,56.0,1511.0,15908.0,13862.0,25334.0,2959.0,56615.0,59574.0,19.12668918918919,0.01891891891891892,0.46297229219143576,1.8853997170207797,East,9.167989417989418,1.5924319567540386,0.6922818679289623,0.033303118810219225,Mature (Adult Maint.),0
Jharkhand,Pakur,4168.0,3008.0,45.0,3017.0,46122.0,22162.0,17609.0,7221.0,88910.0,96131.0,12.310994184436444,0.006230960952644696,0.7215159510674023,2.4003980104538787,East,7.343273691186216,0.38178349196713135,0.6629599192768202,0.043357501742414,Mature (Adult Maint.),1
Jharkhand,Palamu,6768.0,2060.0,64.0,9550.0,108187.0,57685.0,57990.0,8892.0,233412.0,242304.0,26.2467108962105,0.007196671539413021,0.30432855665534053,1.0921066691067756,East,6.0396817087215995,0.536011387584575,0.6858202918647649,0.027931854199683043,Mature (Adult Maint.),0
Jharkhand,Purbi Singhbhum,814.0,172.0,0.0,86.0,4780.0,3984.0,16575.0,986.0,25425.0,26411.0,25.75987841945289,0.0,0.21104294478527608,0.8957019384995373,East,45.793103448275865,3.466847939761556,0.8085646132293363,0.030820491461890878,Mature (Adult Maint.),0
Jharkhand,Ramgarh,1902.0,1066.0,11.0,2377.0,33083.0,17337.0,19900.0,2979.0,72697.0,75676.0,24.39496644295302,0.003691275167785235,0.5601681555438781,0.7961241773095922,East,7.290580319596299,0.6014992141216298,0.7001294994450024,0.02513346371372694,Mature (Adult Maint.),0
Jharkhand,Ranchi,9318.0,4613.0,334.0,8306.0,95347.0,61673.0,116101.0,14265.0,281427.0,295692.0,19.72711341651479,0.023412308986401235,0.4950101942268484,1.6327977052029965,East,7.424220536896593,1.2176553257540799,0.7150954371440553,0.03151251978409967,Mature (Adult Maint.),0
Jharkhand,Sahibganj,3823.0,2848.0,15.0,4900.0,63505.0,37413.0,29109.0,6686.0,134927.0,141613.0,20.17750859877374,0.0022431583669807087,0.7447698744769874,1.0743578705515486,East,7.633748214650072,0.45836613863257014,0.6539936305282708,0.02699610911427623,Mature (Adult Maint.),0
Jharkhand,Seraikela Kharsawan,545.0,316.0,0.0,144.0,5818.0,2760.0,11654.0,861.0,20376.0,21237.0,23.638051044083525,0.0,0.5787545787545788,1.0049104381282457,East,19.03448275862069,2.0027496133356246,0.8227150727503885,0.025662758393370063,Mature (Adult Maint.),0
Jharkhand,Seraikela-Kharsawan,2398.0,961.0,30.0,2085.0,26654.0,29138.0,35036.0,3389.0,92913.0,96302.0,27.407964601769912,0.008849557522123894,0.40058357649020426,0.8787883113427878,East,13.968360498561841,1.3144250609641719,0.6405889804988474,0.02490083279682665,Mature (Adult Maint.),0
Jharkhand,Simdega,1472.0,594.0,13.0,1750.0,24335.0,20497.0,42214.0,2079.0,88796.0,90875.0,42.690384615384616,0.00625,0.40325865580448067,0.9544398103983868,East,11.705882352941176,1.7346318211702827,0.7323136176066025,0.016198074277854194,Mature (Adult Maint.),0
Jharkhand,West Singhbhum,4557.0,2841.0,49.0,4268.0,64194.0,61921.0,83376.0,7447.0,213759.0,221206.0,28.700187969924812,0.006578947368421052,0.6232996928477402,1.1926819113043947,East,14.504802061372686,1.2987927408676687,0.6671157201884217,0.020600707033263114,Mature (Adult Maint.),0
Karnataka,Bagalkot,6376.0,931.0,84.0,14952.0,38905.0,40323.0,38536.0,7391.0,132716.0,140107.0,17.95400432900433,0.011363636363636364,0.145993413830955,1.2036109178681307,South,2.6966495017722196,0.9904898987302729,0.5527275582233578,0.04550807597050825,Mature (Adult Maint.),0
Karnataka,Ballari,2450.0,267.0,64.0,4784.0,19615.0,25151.0,12209.0,2781.0,61759.0,64540.0,22.199496764917324,0.023005032350826744,0.10893512851897184,0.9221940666947828,South,5.2562173458725185,0.6224000815660685,0.49308955686396033,0.03796095444685466,Mixed/School Phase,0
Karnataka,Bangalore Rural,3690.0,997.0,747.0,5721.0,42592.0,18765.0,19280.0,5434.0,86358.0,91792.0,15.889236430542779,0.137442502299908,0.27011649959360606,1.281075276134123,South,3.279447745543516,0.45265653980701054,0.6740456684678403,0.04019958166289001,Mature (Adult Maint.),0
Karnataka,Belagavi,7063.0,622.0,120.0,12963.0,41358.0,52855.0,26146.0,7805.0,133322.0,141127.0,17.07942608250064,0.015372790161414296,0.08805209513023783,0.7876736789732415,South,4.077059549521753,0.632171957735922,0.47832094496446464,0.05004712067853777,Mixed/School Phase,0
Karnataka,Belgaum,5861.0,880.0,2.0,12122.0,50900.0,44316.0,66753.0,6743.0,174091.0,180834.0,25.81420521945433,0.0002965599051008304,0.1501194131695667,0.7644495785595113,South,3.655530809205642,1.3114280662462428,0.6506132696284991,0.032410940420496144,Mature (Adult Maint.),0
Karnataka,Bellary,3623.0,596.0,1.0,3524.0,23856.0,29044.0,39203.0,4220.0,95627.0,99847.0,22.655058043117744,0.00023691068467187872,0.16445916114790288,0.8796815801587358,South,8.239432624113475,1.6432493607746155,0.6315562811100984,0.03628551684076637,Mature (Adult Maint.),0
Karnataka,Bengaluru South,15.0,183.0,5.0,326.0,3388.0,23.0,123.0,203.0,3860.0,4063.0,18.92156862745098,0.024509803921568627,11.4375,1.1675134647467125,South,0.07033639143730887,0.03629389200354087,0.8641397981786857,0.0036918533103618015,Mature (Adult Maint.),0
Karnataka,Bengaluru Urban,38328.0,15135.0,7607.0,42410.0,313357.0,195853.0,300201.0,61070.0,851821.0,912891.0,13.948044079841496,0.12455993843231648,0.3948707245166845,1.488749871091206,South,4.617976468369055,0.9580128798371192,0.6721043366623178,0.04198529725892795,Mature (Adult Maint.),0
Karnataka,Bidar,3960.0,896.0,64.0,6398.0,36661.0,38406.0,41302.0,4920.0,122767.0,127687.0,24.947571631782157,0.013005486689697216,0.22620550366069175,0.8230731663058489,South,6.001875293014534,1.1265615623806666,0.6105789939461339,0.031013337301369754,Mature (Adult Maint.),0
Karnataka,Chamarajanagara,255.0,17.0,0.0,90.0,1076.0,461.0,1446.0,272.0,3073.0,3345.0,11.256410256410257,0.0,0.06640625,0.812841486960955,South,5.065934065934066,1.3426183844011141,0.7539611360239163,0.07623318385650224,Mature (Adult Maint.),0
Karnataka,Chamrajanagar,2344.0,240.0,23.0,2373.0,14774.0,16519.0,14698.0,2607.0,48364.0,50971.0,18.54447852760736,0.008819018404907975,0.1023454157782516,1.1975964219590607,South,6.9582982308340355,0.9947884940778342,0.5782111396676541,0.04598693374664024,Mature (Adult Maint.),0
Karnataka,Chikkaballapur,2842.0,296.0,14.0,4231.0,31990.0,21218.0,20715.0,3152.0,78154.0,81306.0,24.7871868062163,0.004440215667618141,0.10411537108688006,0.9272057271697894,South,5.013705103969754,0.6475258666499953,0.6482301429168819,0.03495436991119966,Mature (Adult Maint.),0
Karnataka,Chikkamagaluru,2292.0,206.0,38.0,2733.0,19552.0,16410.0,22070.0,2536.0,60765.0,63301.0,23.95151754040205,0.014978320851399291,0.08983863933711295,1.1579155179641092,South,6.002194586686174,1.1287270495576127,0.6575251575804489,0.03620795880001896,Mature (Adult Maint.),0
Karnataka,Chitradurga,4042.0,326.0,45.0,6123.0,41218.0,29756.0,31471.0,4413.0,108568.0,112981.0,24.59628454916176,0.010194834617127321,0.0806331931733861,1.0775676643043544,South,4.858915741345526,0.7635071205026808,0.6433736645984723,0.03577592692576628,Mature (Adult Maint.),0
Karnataka,Dakshina Kannada,5896.0,530.0,79.0,7839.0,48563.0,38932.0,39119.0,6505.0,134453.0,140958.0,20.666000614817094,0.012142637565324316,0.08987620824147871,0.9115029750972352,South,4.965816326530613,0.8055143727864261,0.6220434455653457,0.041828062259680186,Mature (Adult Maint.),0
Karnataka,Davangere,4853.0,398.0,45.0,5641.0,31318.0,40676.0,55007.0,5296.0,132642.0,137938.0,25.040966584859355,0.008495374740419104,0.08199423156159868,1.0784780202458708,South,7.209500177242113,1.7563459880583672,0.6258246458553843,0.0351824732850991,Mature (Adult Maint.),0
Karnataka,Dharwad,4733.0,351.0,19.0,11753.0,43366.0,41268.0,46553.0,5103.0,142940.0,148043.0,28.005485893416928,0.0037225705329153604,0.0741444866920152,0.9071009966039576,South,3.510974987238387,1.0734659994927018,0.6073843410360503,0.03197044102051431,Mature (Adult Maint.),0
Karnataka,Gadag,4223.0,359.0,20.0,8138.0,21453.0,23127.0,18938.0,4602.0,71656.0,76258.0,15.567238757332175,0.004344992396263307,0.0849905303030303,1.476108356425332,South,2.841503870254331,0.8827258320126783,0.5296624616433686,0.05537779642791576,Mature (Adult Maint.),0
Karnataka,Gulbarga,3650.0,703.0,3.0,2688.0,21011.0,21236.0,43229.0,4356.0,88164.0,92520.0,20.23502409915079,0.0006885471654808355,0.19254998630512188,0.8247785512213079,South,7.897359613239122,2.057348181991243,0.6943363597060095,0.03945092952875054,Mature (Adult Maint.),0
Karnataka,Hassan,3277.0,191.0,19.0,6283.0,41131.0,29169.0,27525.0,3487.0,104108.0,107595.0,29.847477064220183,0.005447247706422019,0.05826723611958511,1.1033628064144643,South,4.641788669637174,0.6691870076825829,0.6380965658255495,0.030456805613643757,Mature (Adult Maint.),0
Karnataka,Haveri,4028.0,272.0,59.0,14439.0,44155.0,34540.0,35205.0,4359.0,128339.0,132698.0,29.435550458715596,0.01353211009174312,0.06751054852320675,1.1666591612189248,South,2.39196675900277,0.7972868919286167,0.5980497068531553,0.03035463985892779,Mature (Adult Maint.),0
Karnataka,Kalaburagi,4096.0,602.0,84.0,8200.0,32020.0,45175.0,24962.0,4782.0,110357.0,115139.0,23.072757683462264,0.017562199456408113,0.14693678301195998,0.8957341046095397,South,5.508474576271187,0.779550919708941,0.4948974717515351,0.035574392690574004,Mixed/School Phase,0
Karnataka,Kodagu,1095.0,75.0,41.0,1140.0,10341.0,8269.0,9036.0,1211.0,28786.0,29997.0,23.75082508250825,0.03382838283828383,0.06843065693430657,1.0759632312626766,South,7.24715162138475,0.8737188164765036,0.645964596459646,0.03650365036503651,Mature (Adult Maint.),0
Karnataka,Kolar,3841.0,314.0,31.0,6189.0,41076.0,31388.0,32895.0,4186.0,111548.0,115734.0,26.641509433962263,0.007403869118700741,0.08172826652785008,0.9278920902127992,South,5.070759289176091,0.8008131070915597,0.6391466639017056,0.03318817287918848,Mature (Adult Maint.),0
Karnataka,Koppal,4752.0,650.0,49.0,8068.0,35331.0,31753.0,28059.0,5451.0,103211.0,108662.0,18.930851063829788,0.008987527512839325,0.1367557332211235,0.8253440025361521,South,3.935184037675053,0.7941526095324352,0.5833686109219415,0.043731939408440855,Mature (Adult Maint.),0
Karnataka,Mandya,3401.0,150.0,43.0,4101.0,36160.0,31387.0,34392.0,3594.0,106040.0,109634.0,29.49652294853964,0.01196105702364395,0.04409171075837742,0.9656123400060964,South,7.651633349585568,0.9510798927020824,0.6435229946914278,0.03102139847127716,Mature (Adult Maint.),0
Karnataka,Mysuru,6507.0,677.0,250.0,6237.0,52179.0,50114.0,58993.0,7434.0,167523.0,174957.0,22.531674512441157,0.03362474781439139,0.10402581438229871,1.856005043895085,South,8.033664636101314,1.1305672671521656,0.6354247043559275,0.03719199574752653,Mature (Adult Maint.),0
Karnataka,Raichur,7619.0,2056.0,104.0,7377.0,40787.0,53880.0,56997.0,9779.0,159041.0,168820.0,16.261860940695296,0.01063394683026585,0.2698162729658793,0.8418892966611428,South,7.302792084575766,1.397396293027361,0.5792204715081152,0.04513090866011136,Mature (Adult Maint.),0
Karnataka,Ramanagara,2727.0,403.0,23.0,3637.0,31197.0,20055.0,20867.0,3153.0,75756.0,78909.0,24.019023462270134,0.007292327203551046,0.14772727272727273,0.8231042406275701,South,5.512644310060473,0.668856978011411,0.6597979951589806,0.03455879557464928,Mature (Adult Maint.),0
Karnataka,Shivamogga,4115.0,331.0,43.0,5689.0,34576.0,29111.0,31392.0,4489.0,100768.0,105257.0,22.442761692650333,0.00957683741648107,0.0804178814382896,0.9787133266922142,South,5.116168717047452,0.9078867455244816,0.6267326638608358,0.039094787045042136,Mature (Adult Maint.),0
Karnataka,Tumakuru,5546.0,349.0,47.0,7062.0,47663.0,46861.0,61461.0,5942.0,163047.0,168989.0,27.435133770822816,0.007908463738852432,0.0629168920137011,1.0537251039274924,South,6.634716126291944,1.289463746223565,0.6457461728278172,0.03281870417601146,Mature (Adult Maint.),0
Karnataka,Udupi,3340.0,210.0,43.0,3944.0,23432.0,20130.0,14498.0,3593.0,62004.0,65597.0,17.252086811352253,0.011964385086254869,0.06285543250523795,0.43636038615505945,South,5.102661596958175,0.6187001237570947,0.5782276628504353,0.050916962665975576,Mature (Adult Maint.),0
Karnataka,Uttara Kannada,3219.0,221.0,30.0,4134.0,26497.0,23598.0,19558.0,3470.0,73787.0,77257.0,21.258138864880436,0.00864304235090752,0.0686335403726708,0.897905117360964,South,5.70689238210399,0.7380934410144162,0.5961272117736904,0.0416661273412118,Mature (Adult Maint.),0
Karnataka,Vijayanagara,1822.0,241.0,56.0,2066.0,12626.0,5607.0,14341.0,2119.0,34640.0,36759.0,16.339622641509433,0.026415094339622643,0.1321996708721887,0.9357369944128292,South,2.7126269956458637,1.1357408727330325,0.7336162572431242,0.049566092657580454,Mature (Adult Maint.),0
Karnataka,Vijayapura,7961.0,1772.0,97.0,14386.0,47968.0,56178.0,52037.0,9830.0,170569.0,180399.0,17.350116976909774,0.00986674804190825,0.22255714644561667,0.6491772979851502,South,3.9047751442274277,1.0848047697471284,0.554354514160278,0.044129956374481014,Mature (Adult Maint.),0
Karnataka,Yadgir,5420.0,1416.0,111.0,7220.0,28213.0,33445.0,31738.0,6947.0,100616.0,107563.0,14.481289579735176,0.015975820379965457,0.2612064194798008,0.9735860676268238,South,4.631629968148456,1.1249025306585383,0.5573570837555665,0.05038907430993929,Mature (Adult Maint.),0
Kerala,Alappuzha,2536.0,892.0,131.0,2640.0,34195.0,34603.0,53026.0,3559.0,124464.0,128023.0,34.96179775280899,0.03679775280898876,0.3515963736696886,0.8199359598907607,South,13.102234002271867,1.5506491987366944,0.681291642907915,0.019808940580989354,Mature (Adult Maint.),0
Kerala,Ernakulam,4185.0,1807.0,332.0,5733.0,60474.0,61215.0,87540.0,6324.0,214962.0,221286.0,33.98608695652174,0.0524901185770751,0.43167701863354035,0.8282989913351471,South,10.675793512382281,1.4475403059115337,0.6688809956346086,0.0189121770017082,Mature (Adult Maint.),0
Kerala,Idukki,1399.0,271.0,28.0,1528.0,13964.0,19715.0,28218.0,1698.0,63425.0,65123.0,37.33078281341966,0.0164802825191289,0.19357142857142856,0.9378574730630664,South,12.89404839764552,2.02062298603652,0.6477281452021559,0.021482425563932865,Mature (Adult Maint.),0
Kerala,Kannur,4013.0,1722.0,230.0,4639.0,53071.0,49177.0,70222.0,5965.0,177109.0,183074.0,29.686389540730808,0.03855179349648005,0.4289985052316891,0.7895210189486311,South,10.598491379310344,1.3231459149834188,0.6734599123851557,0.021920097883915794,Mature (Adult Maint.),0
Kerala,Kasaragod,2946.0,862.0,62.0,2485.0,27742.0,36517.0,37377.0,3870.0,104121.0,107991.0,26.897700852492896,0.016016533195556702,0.29250084832032575,0.9928808495867103,South,14.689058728881738,1.3472587679775079,0.6030039540332065,0.027280051115370726,Mature (Adult Maint.),0
