,state,district,year,month,Bio_bio_age_5_17,Bio_bio_age_17_
1687,Gujarat,Chhotaudepur,2025,11,1023,920
1688,Gujarat,Chhotaudepur,2025,12,1644,1399
1689,Gujarat,Dahod,2025,3,6723,9346
1690,Gujarat,Dahod,2025,4,8287,9999
1691,Gujarat,Dahod,2025,5,8731,8441
1692,Gujarat,Dahod,2025,6,8932,7762
1693,Gujarat,Dahod,2025,7,12442,10483
1694,Gujarat,Dahod,2025,9,6399,6926
1695,Gujarat,Dahod,2025,10,1190,2003
1696,Gujarat,Dahod,2025,11,3839,6062
1697,Gujarat,Dahod,2025,12,5861,7965
1698,Gujarat,Dangs,2025,3,1614,2487
1699,Gujarat,Dangs,2025,4,2183,2392
1700,Gujarat,Dangs,2025,5,2509,2393
1701,Gujarat,Dangs,2025,6,1608,1590
1702,Gujarat,Dangs,2025,7,1950,2252
1703,Gujarat,Dangs,2025,9,1088,1627
1704,Gujarat,Dangs,2025,10,277,422
1705,Gujarat,Dangs,2025,11,554,883
1706,Gujarat,Dangs,2025,12,1004,1117
1707,Gujarat,Devbhumi Dwarka,2025,3,1829,932
1708,Gujarat,Devbhumi Dwarka,2025,4,2361,1003
1709,Gujarat,Devbhumi Dwarka,2025,5,2476,1165
1710,Gujarat,Devbhumi Dwarka,2025,6,2545,1141
1711,Gujarat,Devbhumi Dwarka,2025,7,2541,1343
1712,Gujarat,Devbhumi Dwarka,2025,9,1236,773
1713,Gujarat,Devbhumi Dwarka,2025,10,324,203
1714,Gujarat,Devbhumi Dwarka,2025,11,943,384
1715,Gujarat,Devbhumi Dwarka,2025,12,3562,703
1716,Gujarat,Gandhinagar,2025,3,4273,5905
1717,Gujarat,Gandhinagar,2025,4,3978,5229
1718,Gujarat,Gandhinagar,2025,5,5323,6353
1719,Gujarat,Gandhinagar,2025,6,5724,6342
1720,Gujarat,Gandhinagar,2025,7,6010,7241
1721,Gujarat,Gandhinagar,2025,9,2555,3614
1722,Gujarat,Gandhinagar,2025,10,565,897
1723,Gujarat,Gandhinagar,2025,11,2068,2998
1724,Gujarat,Gandhinagar,2025,12,3190,4299
1725,Gujarat,Gir Somnath,2025,3,2574,1707
1726,Gujarat,Gir Somnath,2025,4,2439,1721
1727,Gujarat,Gir Somnath,2025,5,2737,1688
1728,Gujarat,Gir Somnath,2025,6,2978,1744
1729,Gujarat,Gir Somnath,2025,7,4119,2521
1730,Gujarat,Gir Somnath,2025,9,1564,1065
1731,Gujarat,Gir Somnath,2025,10,635,385
1732,Gujarat,Gir Somnath,2025,11,1801,826
1733,Gujarat,Gir Somnath,2025,12,5053,1209
1734,Gujarat,Jamnagar,2025,3,4794,5215
1735,Gujarat,Jamnagar,2025,4,3999,4706
1736,Gujarat,Jamnagar,2025,5,7695,6573
1737,Gujarat,Jamnagar,2025,6,6281,5681
1738,Gujarat,Jamnagar,2025,7,5884,6033
1739,Gujarat,Jamnagar,2025,9,2925,3416
1740,Gujarat,Jamnagar,2025,10,1054,1182
1741,Gujarat,Jamnagar,2025,11,2911,2948
1742,Gujarat,Jamnagar,2025,12,5347,4458
1743,Gujarat,Junagadh,2025,3,3500,8433
1744,Gujarat,Junagadh,2025,4,3163,8036
1745,Gujarat,Junagadh,2025,5,4568,9031
1746,Gujarat,Junagadh,2025,6,4619,9540
1747,Gujarat,Junagadh,2025,7,6139,12136
1748,Gujarat,Junagadh,2025,9,2334,5974
1749,Gujarat,Junagadh,2025,10,892,2000
1750,Gujarat,Junagadh,2025,11,2566,5417
1751,Gujarat,Junagadh,2025,12,6214,8110
1752,Gujarat,Kachchh,2025,3,9380,6902
1753,Gujarat,Kachchh,2025,4,9160,7044
1754,Gujarat,Kachchh,2025,5,10768,8013
1755,Gujarat,Kachchh,2025,6,10676,8032
1756,Gujarat,Kachchh,2025,7,9795,10118
1757,Gujarat,Kachchh,2025,9,3459,4035
1758,Gujarat,Kachchh,2025,10,1557,1684
1759,Gujarat,Kachchh,2025,11,4349,4369
1760,Gujarat,Kachchh,2025,12,8226,6394
1761,Gujarat,Kheda,2025,3,6929,10058
1762,Gujarat,Kheda,2025,4,5900,7903
1763,Gujarat,Kheda,2025,5,6775,7951
1764,Gujarat,Kheda,2025,6,8100,9083
1765,Gujarat,Kheda,2025,7,8445,11058
1766,Gujarat,Kheda,2025,9,4071,6805
1767,Gujarat,Kheda,2025,10,1034,2120
1768,Gujarat,Kheda,2025,11,2839,5461
1769,Gujarat,Kheda,2025,12,5642,6987
1770,Gujarat,Mahesana,2025,3,5066,7773
1771,Gujarat,Mahesana,2025,4,3672,5662
1772,Gujarat,Mahesana,2025,5,5382,7238
1773,Gujarat,Mahesana,2025,6,7017,7975
1774,Gujarat,Mahesana,2025,7,9271,10661
1775,Gujarat,Mahesana,2025,9,3641,5251
1776,Gujarat,Mahesana,2025,10,898,1571
1777,Gujarat,Mahesana,2025,11,2669,4504
1778,Gujarat,Mahesana,2025,12,5338,6324
1779,Gujarat,Mahisagar,2025,3,1999,1808
1780,Gujarat,Mahisagar,2025,4,1745,1517
1781,Gujarat,Mahisagar,2025,5,2174,1643
1782,Gujarat,Mahisagar,2025,6,2534,1604
1783,Gujarat,Mahisagar,2025,7,3581,2104
1784,Gujarat,Mahisagar,2025,9,1539,1420
1785,Gujarat,Mahisagar,2025,10,495,407
1786,Gujarat,Mahisagar,2025,11,1315,903
1787,Gujarat,Mahisagar,2025,12,2660,1504
1788,Gujarat,Morbi,2025,3,2220,1289
1789,Gujarat,Morbi,2025,4,2887,1336
1790,Gujarat,Morbi,2025,5,3969,1670
1791,Gujarat,Morbi,2025,6,3322,1539
1792,Gujarat,Morbi,2025,7,3536,1730
1793,Gujarat,Morbi,2025,9,1380,914
1794,Gujarat,Morbi,2025,10,566,285
1795,Gujarat,Morbi,2025,11,1502,744
1796,Gujarat,Morbi,2025,12,2058,932
1797,Gujarat,Narmada,2025,3,2020,4588
1798,Gujarat,Narmada,2025,4,1836,3207
1799,Gujarat,Narmada,2025,5,2301,3087
1800,Gujarat,Narmada,2025,6,2418,2875
1801,Gujarat,Narmada,2025,7,2836,3684
1802,Gujarat,Narmada,2025,9,1259,2056
1803,Gujarat,Narmada,2025,10,353,672
1804,Gujarat,Narmada,2025,11,894,1413
1805,Gujarat,Narmada,2025,12,1416,2283
1806,Gujarat,Navsari,2025,3,2369,2679
1807,Gujarat,Navsari,2025,4,2813,2655
1808,Gujarat,Navsari,2025,5,2904,2740
1809,Gujarat,Navsari,2025,6,2944,2731
1810,Gujarat,Navsari,2025,7,4341,3427
1811,Gujarat,Navsari,2025,9,2402,1871
1812,Gujarat,Navsari,2025,10,934,768
1813,Gujarat,Navsari,2025,11,2388,2275
1814,Gujarat,Navsari,2025,12,3073,2238
1815,Gujarat,Panchmahal,2025,3,3743,9258
1816,Gujarat,Panchmahal,2025,4,3091,6898
1817,Gujarat,Panchmahal,2025,5,4063,7124
1818,Gujarat,Panchmahal,2025,6,4932,7327
1819,Gujarat,Panchmahal,2025,7,7221,10909
1820,Gujarat,Panchmahal,2025,9,4086,7018
1821,Gujarat,Panchmahal,2025,10,1262,2378
1822,Gujarat,Panchmahal,2025,11,3546,5565
1823,Gujarat,Panchmahal,2025,12,7267,9407
1824,Gujarat,Patan,2025,3,3086,4716
1825,Gujarat,Patan,2025,4,3491,4618
1826,Gujarat,Patan,2025,5,4496,4617
1827,Gujarat,Patan,2025,6,5327,5133
1828,Gujarat,Patan,2025,7,7874,7411
1829,Gujarat,Patan,2025,9,2703,4094
1830,Gujarat,Patan,2025,10,921,1043
1831,Gujarat,Patan,2025,11,2201,3021
1832,Gujarat,Patan,2025,12,5036,4161
1833,Gujarat,Porbandar,2025,3,1770,2266
1834,Gujarat,Porbandar,2025,4,1716,2165
1835,Gujarat,Porbandar,2025,5,2491,2696
1836,Gujarat,Porbandar,2025,6,2477,2575
1837,Gujarat,Porbandar,2025,7,2587,2872
1838,Gujarat,Porbandar,2025,9,958,1284
1839,Gujarat,Porbandar,2025,10,328,494
1840,Gujarat,Porbandar,2025,11,696,944
1841,Gujarat,Porbandar,2025,12,1234,1432
1842,Gujarat,Rajkot,2025,3,9086,10727
1843,Gujarat,Rajkot,2025,4,8682,10776
1844,Gujarat,Rajkot,2025,5,13186,13774
1845,Gujarat,Rajkot,2025,6,13013,13217
1846,Gujarat,Rajkot,2025,7,12900,14746
1847,Gujarat,Rajkot,2025,9,5701,7224
1848,Gujarat,Rajkot,2025,10,2355,2777
1849,Gujarat,Rajkot,2025,11,6048,6646
1850,Gujarat,Rajkot,2025,12,8551,9302
1851,Gujarat,Sabarkantha,2025,3,4116,6512
1852,Gujarat,Sabarkantha,2025,4,4778,5880
1853,Gujarat,Sabarkantha,2025,5,5473,6221
1854,Gujarat,Sabarkantha,2025,6,4923,6161
1855,Gujarat,Sabarkantha,2025,7,7708,10032
1856,Gujarat,Sabarkantha,2025,9,3492,5963
1857,Gujarat,Sabarkantha,2025,10,779,1551
1858,Gujarat,Sabarkantha,2025,11,1940,4273
1859,Gujarat,Sabarkantha,2025,12,3950,7252
1860,Gujarat,Surat,2025,3,15243,18852
1861,Gujarat,Surat,2025,4,17298,20133
1862,Gujarat,Surat,2025,5,20703,21712
1863,Gujarat,Surat,2025,6,15387,17757
1864,Gujarat,Surat,2025,7,19993,20692
1865,Gujarat,Surat,2025,9,9976,11391
1866,Gujarat,Surat,2025,10,5837,4929
1867,Gujarat,Surat,2025,11,16936,13592
1868,Gujarat,Surat,2025,12,17455,13713
1869,Gujarat,Surendranagar,2025,3,7191,7521
1870,Gujarat,Surendranagar,2025,4,5561,6110
1871,Gujarat,Surendranagar,2025,5,6836,7004
1872,Gujarat,Surendranagar,2025,6,6611,6782
1873,Gujarat,Surendranagar,2025,7,7753,8870
1874,Gujarat,Surendranagar,2025,9,3178,4902
1875,Gujarat,Surendranagar,2025,10,1050,1463
1876,Gujarat,Surendranagar,2025,11,2509,3625
1877,Gujarat,Surendranagar,2025,12,4056,5216
1878,Gujarat,Tapi,2025,3,1872,3805
1879,Gujarat,Tapi,2025,4,2229,3622
1880,Gujarat,Tapi,2025,5,2307,2764
1881,Gujarat,Tapi,2025,6,1772,2413
1882,Gujarat,Tapi,2025,7,1974,3661
1883,Gujarat,Tapi,2025,9,1696,2157
1884,Gujarat,Tapi,2025,10,494,721
1885,Gujarat,Tapi,2025,11,1407,1645
1886,Gujarat,Tapi,2025,12,2980,2506
1887,Gujarat,Vadodara,2025,3,7894,17180
1888,Gujarat,Vadodara,2025,4,6897,14900
1889,Gujarat,Vadodara,2025,5,9922,17396
1890,Gujarat,Vadodara,2025,6,9852,17693
1891,Gujarat,Vadodara,2025,7,11765,22924
1892,Gujarat,Vadodara,2025,9,5858,10609
1893,Gujarat,Vadodara,2025,10,2296,3505
1894,Gujarat,Vadodara,2025,11,7260,10872
1895,Gujarat,Vadodara,2025,12,10975,13619
1896,Gujarat,Valsad,2025,3,4860,6790
1897,Gujarat,Valsad,2025,4,4813,5971
1898,Gujarat,Valsad,2025,5,5074,5660
1899,Gujarat,Valsad,2025,6,4755,5328
1900,Gujarat,Valsad,2025,7,6328,7063
1901,Gujarat,Valsad,2025,9,4491,4024
1902,Gujarat,Valsad,2025,10,1374,1455
1903,Gujarat,Valsad,2025,11,3351,3690
1904,Gujarat,Valsad,2025,12,4721,4276
1905,Haryana,Ambala,2025,3,2853,6773
1906,Haryana,Ambala,2025,4,4249,6898
1907,Haryana,Ambala,2025,5,2595,5584
1908,Haryana,Ambala,2025,6,2526,4960
1909,Haryana,Ambala,2025,7,5016,7173
1910,Haryana,Ambala,2025,9,2342,3016
1911,Haryana,Ambala,2025,10,1404,2294
1912,Haryana,Ambala,2025,11,2554,4541
1913,Haryana,Ambala,2025,12,3052,4926
1914,Haryana,Bhiwani,2025,3,4091,8113
1915,Haryana,Bhiwani,2025,4,4533,7663
1916,Haryana,Bhiwani,2025,5,3560,6956
1917,Haryana,Bhiwani,2025,6,3285,7720
1918,Haryana,Bhiwani,2025,7,7435,9368
1919,Haryana,Bhiwani,2025,9,3391,3780
1920,Haryana,Bhiwani,2025,10,2455,3379
1921,Haryana,Bhiwani,2025,11,3728,4634
1922,Haryana,Bhiwani,2025,12,5387,6147
1923,Haryana,Charkhi Dadri,2025,3,238,857
1924,Haryana,Charkhi Dadri,2025,4,341,759
1925,Haryana,Charkhi Dadri,2025,5,275,866
1926,Haryana,Charkhi Dadri,2025,6,316,1034
1927,Haryana,Charkhi Dadri,2025,7,516,1227
1928,Haryana,Charkhi Dadri,2025,9,228,436
1929,Haryana,Charkhi Dadri,2025,10,180,376
1930,Haryana,Charkhi Dadri,2025,11,398,491
1931,Haryana,Charkhi Dadri,2025,12,531,719
1932,Haryana,Faridabad,2025,3,5798,8083
1933,Haryana,Faridabad,2025,4,6769,8256
1934,Haryana,Faridabad,2025,5,4394,6637
1935,Haryana,Faridabad,2025,6,4416,6988
1936,Haryana,Faridabad,2025,7,11039,9409
1937,Haryana,Faridabad,2025,9,5389,4741
1938,Haryana,Faridabad,2025,10,4333,3252
1939,Haryana,Faridabad,2025,11,7965,5946
1940,Haryana,Faridabad,2025,12,8873,6663
1941,Haryana,Fatehabad,2025,3,3580,6150
1942,Haryana,Fatehabad,2025,4,5328,5328
1943,Haryana,Fatehabad,2025,5,2589,4161
1944,Haryana,Fatehabad,2025,6,1940,4176
1945,Haryana,Fatehabad,2025,7,4777,5465
1946,Haryana,Fatehabad,2025,9,2659,2861
1947,Haryana,Fatehabad,2025,10,2793,3037
1948,Haryana,Fatehabad,2025,11,2830,3806
1949,Haryana,Fatehabad,2025,12,3368,4946
1950,Haryana,Gurugram,2025,3,3789,4611
1951,Haryana,Gurugram,2025,4,4250,4638
1952,Haryana,Gurugram,2025,5,3638,4559
1953,Haryana,Gurugram,2025,6,3510,4623
1954,Haryana,Gurugram,2025,7,4109,5310
1955,Haryana,Gurugram,2025,9,3161,2586
1956,Haryana,Gurugram,2025,10,2611,2172
1957,Haryana,Gurugram,2025,11,4593,3333
1958,Haryana,Gurugram,2025,12,5584,3714
1959,Haryana,Hisar,2025,3,4202,7560
1960,Haryana,Hisar,2025,4,6989,8277
1961,Haryana,Hisar,2025,5,5072,7266
1962,Haryana,Hisar,2025,6,3731,7461
1963,Haryana,Hisar,2025,7,11846,10498
1964,Haryana,Hisar,2025,9,4283,4205
1965,Haryana,Hisar,2025,10,4066,4466
1966,Haryana,Hisar,2025,11,6598,6205
1967,Haryana,Hisar,2025,12,6536,6606
1968,Haryana,Jhajjar,2025,3,2471,3813
1969,Haryana,Jhajjar,2025,4,2916,4149
1970,Haryana,Jhajjar,2025,5,2083,3670
1971,Haryana,Jhajjar,2025,6,2124,4007
1972,Haryana,Jhajjar,2025,7,4909,5239
1973,Haryana,Jhajjar,2025,9,2548,2228
1974,Haryana,Jhajjar,2025,10,1613,2253
1975,Haryana,Jhajjar,2025,11,2821,2856
1976,Haryana,Jhajjar,2025,12,3432,3507
1977,Haryana,Jind,2025,3,3562,7112
1978,Haryana,Jind,2025,4,4833,7701
1979,Haryana,Jind,2025,5,3306,6372
1980,Haryana,Jind,2025,6,3215,6700
1981,Haryana,Jind,2025,7,4904,7910
1982,Haryana,Jind,2025,9,3757,4641
1983,Haryana,Jind,2025,10,2424,3679
1984,Haryana,Jind,2025,11,3417,5362
1985,Haryana,Jind,2025,12,5459,6914
1986,Haryana,Kaithal,2025,3,3091,6501
1987,Haryana,Kaithal,2025,4,3915,6610
1988,Haryana,Kaithal,2025,5,2881,5344
1989,Haryana,Kaithal,2025,6,2487,5543
1990,Haryana,Kaithal,2025,7,9100,7438
1991,Haryana,Kaithal,2025,9,4231,3212
1992,Haryana,Kaithal,2025,10,2083,2389
1993,Haryana,Kaithal,2025,11,2843,3601
1994,Haryana,Kaithal,2025,12,3771,4896
1995,Haryana,Karnal,2025,3,3424,8201
1996,Haryana,Karnal,2025,4,4570,9626
1997,Haryana,Karnal,2025,5,3021,7129
1998,Haryana,Karnal,2025,6,2516,6497
1999,Haryana,Karnal,2025,7,4948,8595
2000,Haryana,Karnal,2025,9,3568,5044
2001,Haryana,Karnal,2025,10,2148,3339
2002,Haryana,Karnal,2025,11,3732,6258
2003,Haryana,Karnal,2025,12,4497,6906
2004,Haryana,Kurukshetra,2025,3,2920,6507
2005,Haryana,Kurukshetra,2025,4,3786,7221
2006,Haryana,Kurukshetra,2025,5,2344,5548
2007,Haryana,Kurukshetra,2025,6,1835,4571
2008,Haryana,Kurukshetra,2025,7,3237,6680
2009,Haryana,Kurukshetra,2025,9,2619,3630
2010,Haryana,Kurukshetra,2025,10,1193,2558
2011,Haryana,Kurukshetra,2025,11,2408,4603
2012,Haryana,Kurukshetra,2025,12,3016,5316
2013,Haryana,Mahendragarh,2025,3,1721,3292
2014,Haryana,Mahendragarh,2025,4,1964,3058
2015,Haryana,Mahendragarh,2025,5,1634,3057
2016,Haryana,Mahendragarh,2025,6,2014,3895
2017,Haryana,Mahendragarh,2025,7,2935,4297
2018,Haryana,Mahendragarh,2025,9,2150,2337
2019,Haryana,Mahendragarh,2025,10,1391,2082
2020,Haryana,Mahendragarh,2025,11,2692,2889
2021,Haryana,Mahendragarh,2025,12,4000,3424
2022,Haryana,Nuh,2025,3,2592,2905
2023,Haryana,Nuh,2025,4,3161,3057
2024,Haryana,Nuh,2025,5,3067,3114
2025,Haryana,Nuh,2025,6,1693,2673
2026,Haryana,Nuh,2025,7,4982,4347
2027,Haryana,Nuh,2025,9,7747,3600
2028,Haryana,Nuh,2025,10,4207,2053
2029,Haryana,Nuh,2025,11,4722,3347
2030,Haryana,Nuh,2025,12,6097,4961
2031,Haryana,Palwal,2025,3,2662,3033
2032,Haryana,Palwal,2025,4,3238,3004
2033,Haryana,Palwal,2025,5,2611,3067
2034,Haryana,Palwal,2025,6,2259,2960
2035,Haryana,Palwal,2025,7,4518,4423
2036,Haryana,Palwal,2025,9,3644,3053
2037,Haryana,Palwal,2025,10,2336,1824
2038,Haryana,Palwal,2025,11,3819,3118
2039,Haryana,Palwal,2025,12,5530,3598
2040,Haryana,Panchkula,2025,3,1692,2763
2041,Haryana,Panchkula,2025,4,2927,2847
2042,Haryana,Panchkula,2025,5,1714,2447
2043,Haryana,Panchkula,2025,6,1639,2502
2044,Haryana,Panchkula,2025,7,3676,3000
2045,Haryana,Panchkula,2025,9,1391,1002
2046,Haryana,Panchkula,2025,10,1144,948
2047,Haryana,Panchkula,2025,11,1878,1714
2048,Haryana,Panchkula,2025,12,2242,1843
2049,Haryana,Panipat,2025,3,3293,6275
2050,Haryana,Panipat,2025,4,4142,6815
2051,Haryana,Panipat,2025,5,2801,5034
2052,Haryana,Panipat,2025,6,2659,5265
2053,Haryana,Panipat,2025,7,6233,7343
2054,Haryana,Panipat,2025,9,2951,4045
2055,Haryana,Panipat,2025,10,2051,2954
2056,Haryana,Panipat,2025,11,3104,4804
2057,Haryana,Panipat,2025,12,4192,5812
2058,Haryana,Rewari,2025,3,2125,3098
2059,Haryana,Rewari,2025,4,2301,2505
2060,Haryana,Rewari,2025,5,1794,2565
2061,Haryana,Rewari,2025,6,2229,3198
2062,Haryana,Rewari,2025,7,5961,4447
2063,Haryana,Rewari,2025,9,2974,1755
2064,Haryana,Rewari,2025,10,1555,1833
2065,Haryana,Rewari,2025,11,2341,2228
2066,Haryana,Rewari,2025,12,3707,3117
2067,Haryana,Rohtak,2025,3,2767,7186
2068,Haryana,Rohtak,2025,4,3730,7672
2069,Haryana,Rohtak,2025,5,2482,6085
2070,Haryana,Rohtak,2025,6,2529,6054
2071,Haryana,Rohtak,2025,7,3841,7321
2072,Haryana,Rohtak,2025,9,2759,3657
2073,Haryana,Rohtak,2025,10,1661,2988
2074,Haryana,Rohtak,2025,11,2458,4122
2075,Haryana,Rohtak,2025,12,3473,5185
2076,Haryana,Sirsa,2025,3,4013,7036
2077,Haryana,Sirsa,2025,4,5800,6490
2078,Haryana,Sirsa,2025,5,3439,6291
2079,Haryana,Sirsa,2025,6,2761,6714
2080,Haryana,Sirsa,2025,7,8429,8958
2081,Haryana,Sirsa,2025,9,3911,3541
2082,Haryana,Sirsa,2025,10,3470,3931
2083,Haryana,Sirsa,2025,11,3663,5688
2084,Haryana,Sirsa,2025,12,5156,7775
2085,Haryana,Sonipat,2025,3,3831,6795
2086,Haryana,Sonipat,2025,4,4858,7654
2087,Haryana,Sonipat,2025,5,3382,6491
2088,Haryana,Sonipat,2025,6,3162,6040
2089,Haryana,Sonipat,2025,7,5043,7310
2090,Haryana,Sonipat,2025,9,3764,3382
2091,Haryana,Sonipat,2025,10,2505,3129
2092,Haryana,Sonipat,2025,11,3544,4387
2093,Haryana,Sonipat,2025,12,4535,4841
2094,Haryana,Yamunanagar,2025,3,3332,6663
2095,Haryana,Yamunanagar,2025,4,4577,7237
2096,Haryana,Yamunanagar,2025,5,3222,6665
2097,Haryana,Yamunanagar,2025,6,2770,6075
2098,Haryana,Yamunanagar,2025,7,5541,8572
2099,Haryana,Yamunanagar,2025,9,3158,4292
2100,Haryana,Yamunanagar,2025,10,2309,3133
2101,Haryana,Yamunanagar,2025,11,3910,5811
2102,Haryana,Yamunanagar,2025,12,4915,7428
2103,Himachal Pradesh,Bilaspur,2025,3,1055,1907
2104,Himachal Pradesh,Bilaspur,2025,4,1174,1738
2105,Himachal Pradesh,Bilaspur,2025,5,543,1318
2106,Himachal Pradesh,Bilaspur,2025,6,589,1383
2107,Himachal Pradesh,Bilaspur,2025,7,903,1983
2108,Himachal Pradesh,Bilaspur,2025,9,611,1079
2109,Himachal Pradesh,Bilaspur,2025,10,1526,605
2110,Himachal Pradesh,Bilaspur,2025,11,1948,960
2111,Himachal Pradesh,Bilaspur,2025,12,1324,1260
2112,Himachal Pradesh,Chamba,2025,3,1764,3313
2113,Himachal Pradesh,Chamba,2025,4,1806,2724
2114,Himachal Pradesh,Chamba,2025,5,930,2000
2115,Himachal Pradesh,Chamba,2025,6,807,2119
2116,Himachal Pradesh,Chamba,2025,7,1018,2538
2117,Himachal Pradesh,Chamba,2025,9,1447,994
2118,Himachal Pradesh,Chamba,2025,10,1559,756
2119,Himachal Pradesh,Chamba,2025,11,4669,1244
2120,Himachal Pradesh,Chamba,2025,12,2275,1879
2121,Himachal Pradesh,Hamirpur,2025,3,1325,2008
2122,Himachal Pradesh,Hamirpur,2025,4,1100,1609
2123,Himachal Pradesh,Hamirpur,2025,5,586,1034
2124,Himachal Pradesh,Hamirpur,2025,6,940,1484
2125,Himachal Pradesh,Hamirpur,2025,7,961,1960
2126,Himachal Pradesh,Hamirpur,2025,9,1118,1105
2127,Himachal Pradesh,Hamirpur,2025,10,1425,798
2128,Himachal Pradesh,Hamirpur,2025,11,2187,1189
2129,Himachal Pradesh,Hamirpur,2025,12,1564,1426
2130,Himachal Pradesh,Kangra,2025,3,5235,7358
2131,Himachal Pradesh,Kangra,2025,4,4415,5920
2132,Himachal Pradesh,Kangra,2025,5,2600,4361
2133,Himachal Pradesh,Kangra,2025,6,2931,5645
2134,Himachal Pradesh,Kangra,2025,7,3666,7112
2135,Himachal Pradesh,Kangra,2025,9,3691,3657
2136,Himachal Pradesh,Kangra,2025,10,5603,2307
2137,Himachal Pradesh,Kangra,2025,11,8761,3952
2138,Himachal Pradesh,Kangra,2025,12,7801,4898
2139,Himachal Pradesh,Kinnaur,2025,3,145,250
2140,Himachal Pradesh,Kinnaur,2025,4,287,300
2141,Himachal Pradesh,Kinnaur,2025,5,127,207
2142,Himachal Pradesh,Kinnaur,2025,6,154,235
2143,Himachal Pradesh,Kinnaur,2025,7,262,587
2144,Himachal Pradesh,Kinnaur,2025,9,140,125
2145,Himachal Pradesh,Kinnaur,2025,10,319,131
2146,Himachal Pradesh,Kinnaur,2025,11,556,191
2147,Himachal Pradesh,Kinnaur,2025,12,231,220
2148,Himachal Pradesh,Kullu,2025,3,1231,1459
2149,Himachal Pradesh,Kullu,2025,4,1709,1677
2150,Himachal Pradesh,Kullu,2025,5,667,1074
2151,Himachal Pradesh,Kullu,2025,6,802,1312
2152,Himachal Pradesh,Kullu,2025,7,874,1504
2153,Himachal Pradesh,Kullu,2025,9,338,537
2154,Himachal Pradesh,Kullu,2025,10,1539,402
2155,Himachal Pradesh,Kullu,2025,11,2463,847
2156,Himachal Pradesh,Kullu,2025,12,1786,1027
2157,Himachal Pradesh,Lahaul and Spiti,2025,6,101,103
2158,Himachal Pradesh,Lahaul and Spiti,2025,7,32,22
2159,Himachal Pradesh,Lahaul and Spiti,2025,9,63,122
2160,Himachal Pradesh,Lahaul and Spiti,2025,10,100,126
2161,Himachal Pradesh,Lahaul and Spiti,2025,11,143,159
2162,Himachal Pradesh,Lahaul and Spiti,2025,12,243,193
2163,Himachal Pradesh,Mandi,2025,3,3777,4936
2164,Himachal Pradesh,Mandi,2025,4,3982,4865
2165,Himachal Pradesh,Mandi,2025,5,1730,3266
2166,Himachal Pradesh,Mandi,2025,6,2063,4644
2167,Himachal Pradesh,Mandi,2025,7,2371,5364
2168,Himachal Pradesh,Mandi,2025,9,1565,3055
2169,Himachal Pradesh,Mandi,2025,10,4595,1907
2170,Himachal Pradesh,Mandi,2025,11,5565,2810
2171,Himachal Pradesh,Mandi,2025,12,3221,3618
2172,Himachal Pradesh,Shimla,2025,3,2185,2872
2173,Himachal Pradesh,Shimla,2025,4,2046,3224
2174,Himachal Pradesh,Shimla,2025,5,1060,2141
2175,Himachal Pradesh,Shimla,2025,6,1211,2383
2176,Himachal Pradesh,Shimla,2025,7,1894,3087
2177,Himachal Pradesh,Shimla,2025,9,1365,1548
2178,Himachal Pradesh,Shimla,2025,10,3052,1093
2179,Himachal Pradesh,Shimla,2025,11,4431,1772
2180,Himachal Pradesh,Shimla,2025,12,2619,1744
2181,Himachal Pradesh,Sirmaur,2025,3,2804,3382
2182,Himachal Pradesh,Sirmaur,2025,4,2605,2609
2183,Himachal Pradesh,Sirmaur,2025,5,1182,1518
2184,Himachal Pradesh,Sirmaur,2025,6,1368,2065
2185,Himachal Pradesh,Sirmaur,2025,7,1516,2431
2186,Himachal Pradesh,Sirmaur,2025,9,889,1226
2187,Himachal Pradesh,Sirmaur,2025,10,1328,593
2188,Himachal Pradesh,Sirmaur,2025,11,1995,1041
2189,Himachal Pradesh,Sirmaur,2025,12,1588,1313
2190,Himachal Pradesh,Solan,2025,3,1705,2383
2191,Himachal Pradesh,Solan,2025,4,1911,2610
2192,Himachal Pradesh,Solan,2025,5,1152,2021
2193,Himachal Pradesh,Solan,2025,6,1262,2218
2194,Himachal Pradesh,Solan,2025,7,1716,2760
2195,Himachal Pradesh,Solan,2025,9,929,1291
2196,Himachal Pradesh,Solan,2025,10,2136,880
2197,Himachal Pradesh,Solan,2025,11,3054,1311
2198,Himachal Pradesh,Solan,2025,12,2387,1843
2199,Himachal Pradesh,Una,2025,3,1841,2517
2200,Himachal Pradesh,Una,2025,4,1577,2153
2201,Himachal Pradesh,Una,2025,5,844,1693
2202,Himachal Pradesh,Una,2025,6,1082,2038
2203,Himachal Pradesh,Una,2025,7,1635,2218
2204,Himachal Pradesh,Una,2025,9,1242,1616
2205,Himachal Pradesh,Una,2025,10,2326,949
2206,Himachal Pradesh,Una,2025,11,2281,1289
2207,Himachal Pradesh,Una,2025,12,2310,1938
2208,Jammu & Kashmir,Anantnag,2025,9,0,0
2209,Jammu & Kashmir,Anantnag,2025,10,3,1
2210,Jammu & Kashmir,Anantnag,2025,11,0,0
2211,Jammu & Kashmir,Anantnag,2025,12,2,1
2212,Jammu & Kashmir,Bandipora,2025,10,0,0
2213,Jammu & Kashmir,Bandipora,2025,11,0,1
2214,Jammu & Kashmir,Bandipora,2025,12,0,0
2215,Jammu & Kashmir,Baramula,2025,9,4,15
2216,Jammu & Kashmir,Baramula,2025,10,2,5
